,_id,textDisplay,Overview sentiment,Features,,เพิ่มใน Lexicon
157,64b6c01aa4428eeea75313ab,ถ้าได้ใช้ผลิตภัณฑ์ที่เป็นจอ Promotion 120Hz สักพัก iPhone 14 Plus ถึงจอใหญ่ แต่ได้ 60Hz ก็เลยยังไม่ซื้อสำหรับคนชินสายตาจอ 120Hz 😭,neu,จอ:neu,,
158,64b6c01aa4428eeea75313d4,ราคาเบียด13pro max มือสองเกินคนเลยไปเล่นมือสองมีประกันได้กล้องได้จอ120hzแค่นี้ก็คุ้มละ,neu,"กล้อง:neu,จอ:neu",,
159,64b6c01aa4428eeea7531318,เวลาชาร์จแบตมือถือ ,neu,แบต:neu,,
160,64b6c01aa4428eeea7531339,จอยัง 60 Hz โบราณโคตร ,neg,จอ:neg,,
161,64b6c01aa4428eeea75313a4,ถ้าในชีวิตไม่เคยใช้ iPhone ใช้แต่ vivo จอใหญ่แต่อยากใช้ iPhone งบไม่ถึงต้องใช้ iPhone อะไรค่ะชอบจอใหญ่แต่เงินไม่เยอะ,neu,จอ:neu,,
162,64b6c01aa4428eeea753127b,หลายๆอย่าง เช่น จอ 120 hz กับ usb-c ค่ายอื่นให้มาตั้งหลายปีแล้ว,neu,จอ:neu,,
163,64b6c01aa4428eeea7531325,ผมชอบมือถือจอใหญ่ๆ ,pos,จอ:pos,,
164,64b6c01aa4428eeea7531332,กล้องอีก ,neu,กล้อง:pos,,
165,64b6c01aa4428eeea75313b8,ถ้าให้มาสักอย่างนึงไม่ A16 ก็ 120hz จะน่าสนใจกว่านี้เยอะเลย 90hz ก็ได้อ่ะ ,neu,จอ:neu,*,
166,64b6c01aa4428eeea753129e,"เรื่องกล้องเท่าที่ดุมา 13 ดีว่าทั้ง รุ่นธรรมดา, pro ,pro max 14 ออกแนว จืดๆ rawๆ realๆ13 สีสันสดใส",pos,จอ:pos,,
167,64b6c01aa4428eeea75312f5,ตอนแรกก็เล็งจะเอา13pro คิดไปคิดมาก็เลือก14นี่ละ ส่วนตัวมองข้ามเรื่องกล้อง กับ จอ เพราะแค่นี้ก็เพียงพอกับการใช้งาน ,pos,"กล้อง:neu,จอ:neu",,
168,64b6c01aa4428eeea7531323,เราชอบจอใหญ่ส่วนตัวไม่ค่อยใช้กล้องเลยไม่อยากบวกเพิ่มซื้อ3กล้อง,pos,กล้อง:pos,,
169,64b6c01aa4428eeea753126e,มันเหมือนเรายังไม่ปิดหน้าจอแล้วมันขัดใจ(!คหสต.!),neg,จอ:neg,,
170,64b6c01aa4428eeea75312c2,มันสังเกตที่กล้อง,neu,กล้อง:neu,,
171,64b6c01aa4428eeea753135b,ถ้าให้จอซัก 90hz จะโครตขายดี,pos,,,
172,64b6c01aa4428eeea7531390,"โดยปกติiphone ก่อนหน้านี้ทุกรุ่นจะแกะเปิดได้จากจอด้านหน้าแต่ iphone 14 ถูกออกแบบโครงอลูมิเนียมใหม่ทำให้จะสามารถถอดเปลี่ยนฝากกระจกด้านหลังเพื่อเข้าสู่บริเวณที่เป็นแบตเตอรี่และฮาร์ทแวร์ภายใน, ตัวbackplate glass จึงสามารถถูกเปลี่ยนหรือซ่อมด้วยตัวเองได้ง่ายขึ้น ",neu,,,
173,64b6c01aa4428eeea7531390,ส่วนชิ้นส่วนจอด้านหน้าก็ยังสามารถถอดประกอบได้เช่นเดิมกับรุ่นก่อนๆ,neu,จอ:neu,,
174,64b6c01aa4428eeea75313ac,แล้วเมื่อเทียบกับรุ่นอื่นๆ ก็ยังได้จอแค่ 60hz ซึ่งราคาขนาดนี้มันควรได้ 120 หรือ อย่างมากๆเลย 90 ได้แล้ว ,neu,จอ:neu,,
175,64b6c01aa4428eeea7531410,กล้องก้สวยกว่า,pos,กล้อง:pos,,
176,64b6c01aa4428eeea7531429,กล้องนี้แยกออกเพราะ iphone 13มันถ่ายหน้าพี่อู๋ ,neu,กล้อง:neu,,
177,64b6c01aa4428eeea7531417,14pro maxแบต หมดเร็วเกิน ,neg,แบต:neg,,
178,64b6c01aa4428eeea7531435,ใครจะซื้อ 14 ไปซื้อ 13Pro มือสองเถอะ ได้จอ 120hz คุ้มกว่าเยอะ ,pos,จอ:pos,,
179,64b6c01aa4428eeea7531475,ความรุ้สึกแรกเลยคือแบตหมดไว,neg,แบต:neg,,
180,64b6c01aa4428eeea75314c6,ใจชอบแค่โปร แต่แบตต่อวันมันไม่พออ้ะ 55,neg,แบต:neg,,
181,64b6c01aa4428eeea7531528,"เคยใช้huawei 6.2กำลังดี และขอแบตซัก3,500-3,700",pos,จอ:pos,,
182,64b6c01aa4428eeea7531579,ผมใช้ iPhone 14 pro max 256gb.1.ลำคาญติ่งเวลาดูหนังหรือเล่นเกมส์เต็มหน้าจอ2.โทรศัพท์ร้อนไวมากขณะใช้กล้องและเปิดMaps3. ,neg,,,
183,64b6c01aa4428eeea7531579,ชาร์จแบตเตอรี่ช้ากว่าจะเต็ม100%4.แคปหน้าจอแบบยาวไม่ได้ ,neg,แบต:neg,,
184,64b6c01aa4428eeea7531579,บางครั้งมันจำเป็นต้องใช้7.แชร์ฮอสปอตให้โทรศัพท์เครื่องอื่นๆหลุดบ่อยมาก8.กล้องหลังซูมได้น้อยไป ,neg,กล้อง:neg,,
185,64b6c01aa4428eeea753145b,ฟีฟายยิ่งหนักเลยครับ😂กดโดนกล้องตลอดเลยยังม่ชิน,neu,กล้อง:neu,,
186,64b6c01aa4428eeea753148e,ผมเพิ่งจัดมาแต่ก่อนใช้13promax รู้สึกจอใหญ่ ,neu,จอ:neu,,
187,64b6c01aa4428eeea75314f1,รอบนี้จอแบบเจาะรูก็คงเช่นกัน ,neu,จอ:neu,,
188,64b6c01aa4428eeea7531421,ไป 13 pro pro max 13 ก็ระวังจอเขียว จอขาวกันด้วยนะครับ😊,neu,จอ:neu,,
189,64b6c01aa4428eeea7531437,พลาดที่ให้ชิพเก่า และ จอไม่ใช่ 120 hz,neg,จอ:neg,,
190,64b6c01aa4428eeea7531495,มีปากกา จอใหญ่เต็มตาด้วย😊,pos,จอ:pos,,
191,64b6c01aa4428eeea7531572,นี่อียูยื่นกดหมายเปลี่ยนแบต กับรู c จะรับมือยางงายน้อ,neu,แบต:neu,,
192,64b6c01aa4428eeea75315b2,ios16บัคจริงอยู่ดีๆแบตไหลงงมากอะไรไม่รู้,neg,แบต:neg,,
193,64b6c01aa4428eeea75315c8,ของผมซื้อมาใช้ได้2เดือนกำลังเล่นๆอยู่จอดับ ,neu,จอ:neg,,
194,64b6c01aa4428eeea75315cf,ถ้าแอนดรอยถ่ายสตอรี่ไอจีสวย ,pos,กล้อง:pos,,
195,64b6c01aa4428eeea75314c9,แนะนำตัวโปรแม็ก จอใหญ่สะใจ,pos,จอ:pos,,
196,64b6c01aa4428eeea75314cc,ใช้แล้วเหมือนจอมี Dead Pixel ยักษ์อยู่เวลาใช้ ทั้งเวลาดูวิดีโอ เวลาเล่นเกม ,neu,จอ:neu,,
197,64b6c01aa4428eeea75314cc,แทนที่จะทำซ่อนกล้อง ซ่อนเซนเซอร์แบบทางฝั่งแอนดรอยไปเลย ,neu,กล้อง:neu,,
198,64b6c01aa4428eeea7531532,มันน่าเกลียดเหมือนติ่งหน้าจอ ,neg,จอ:neg,,
199,64b6c01aa4428eeea753158c,ใช้มา1เดือน แบตเหลือ99% ลดไป1% มันเร็วเกินไปไหมอ่ะ,neg,แบต:neg,,
200,64b6c01aa4428eeea753153f,ของแอนดรอยมีแค่รูกล้องด้านหน้าดูดีสุดแล้วไม่ขัดตา,pos,กล้อง:pos,,
201,64b6c01aa4428eeea753157f,เรื่องกล้องผมไว้ใจโนเกีย  เฉพาะรุ่นที่มี Ziess เลนส์  สีแสง ,pos,กล้อง:pos,,
202,64b6c01aa4428eeea7531589,งบขนาดนี้ จัดแอลดรอยเสเปคดีๆกล้องชัดสวยได้สบาย ,neg,กล้อง:pos,,
203,64b6c01aa4428eeea7531426,มาจอ 60 Hz งั้นก็ไช้ Android ไปยาวๆสิรออะไร,neg,จอ:neg,,
204,64b6c01aa4428eeea753149d,เราเอาPro Max จอใหญ่กว่า ,neu,จอ:neu,,
205,64b6c01aa4428eeea753149d,แบตเยอะกว่า เพราะเราใช้หลายปี ,neu,แบต:neu,,
206,64b6c01aa4428eeea753152f,รีเซลมาตั้งแต่การ์ดจอ,neu,,,
207,64b6c01aa4428eeea75314da,ขนาดหน้าจอเฉยๆ ใช้Pro ,neu,จอ:neu,,
208,64b6c01aa4428eeea75314db,@Wilawan Wan จอแตก ,neg,จอ:neg,,
209,64b6c01aa4428eeea75315b5,ดูยูทูปได้นานกว่า22อัลต้า เกือบ4ชั่วโมง ร้องแบตไม่อึด,neg,แบต:neg,,
210,64b6c01aa4428eeea7531403,13 pm มีปัญหาจอเขียว จอลายแล้วครับ ,neg,จอ:neg,,
211,64b6c01aa4428eeea753142e,กล้องชัด ,pos,กล้อง:pos,,
212,64b6c01aa4428eeea7531485,แบตหมดไว ,neg,แบต:neg,,
213,64b6c01aa4428eeea7531485,สุดท้ายได้เปลี่ยนมา promax ครับ ชอบเพราะแบตจริงๆ,pos,แบต:pos,,
214,64b6c01aa4428eeea7531488,แนะนำPromax เพราะเพิ่ม แค่ 3000 บาท ได้แบตเพิ่มขึ้น 30% มีข้อเสีย ,neu,,,
215,64b6c01aa4428eeea7531540,ผมกลับชอบdynamic islandนะชอบกว่าจอเจาะรู ติ่งของแอนดรอยนะแต่ถ้าไม่มีติ่งจอเจาะรูแบบเต็มหน้าจอจะดีมาก,pos,จอ:pos,,
216,64b6c01aa4428eeea7531565,ถ้าแบตเตอรี่ต่ำกว่า 80% ,neu,แบต:neu,,
217,64b6c01aa4428eeea75315ae,ช่วงนี้pubgmเยอะ แบตจาก100% ,neu,แบต:neu,,
218,64b6c01aa4428eeea75315cc,รู้สึกว่าแบตอึดมากค่ะ  ไถมือถือทั้งวัน ,pos,แบต:pos,,
219,64b6c01aa4428eeea75315cc,6โมงเช้า-เที่ยงคืน เหลือแบต60%,neu,แบต:neu,,
220,64b6c01aa4428eeea75314e0,iOS 16คือปัญหาเยอะเชื่อมต่อเน็ตติดๆดับแบตเตอรี่ไหลมาก,neg,แบต:neg,,
221,64b6c01aa4428eeea75314e4,แบตอึด กว่ามาก,pos,แบต:pos,,
222,64b6c01aa4428eeea7531527,เราใช้ Sumsung plus จอ 6.4 กำลังดี,pos,จอ:pos,,
