,_id,textDisplay,likeCount,keyword_search,Brand,Overview sentiment,Features,is_sentiment_comment
197,64b6c01aa4428eeea75312f5,ตอนแรกก็เล็งจะเอา13pro คิดไปคิดมาก็เลือก14นี่ละ ส่วนตัวมองข้ามเรื่องกล้อง กับ จอ เพราะแค่นี้ก็เพียงพอกับการใช้งาน ,32,iPhone 14,Apple,pos,,TRUE
198,64b6c01aa4428eeea75312f5,ส่วนฟังชั่นที่ดีกว่าของPROกับPROMAX ก็ไม่ตอบโจทน์การใช้งานประจำวันของตัวเองเลย ,32,iPhone 14,Apple,neg,,TRUE
199,64b6c01aa4428eeea75312f5,สรุปว่าเลือกซื้อให้ตรงจุดประสงค์การใช้งานส่วนตัวดีที่สุด ,32,iPhone 14,Apple,neu,,TRUE
200,64b6c01aa4428eeea75312f5,ใจจริงรอvivo v25pro แต่ให้แค่ลำโพงเดี่ยว,32,iPhone 14,Apple,neu,,TRUE
202,64b6c01aa4428eeea7531306,ไม่กระตุกครับแต่มันกึ๊กๆ ไม่ smooth ผมลองปรับละว่าจะประหยัดแบต ,0,iPhone 14,Apple,neg,,TRUE
203,64b6c01aa4428eeea7531306,สุดท้ายทนไม่ได้,0,iPhone 14,Apple,neu,,TRUE
204,64b6c01aa4428eeea753130a,ราคานี้ควรได้จอ 120 พอใช้จอ 120 แล้วมาใช้60 รู้สึกมันกระตุก,4,iPhone 14,Apple,neg,จอ:neg,TRUE
205,64b6c01aa4428eeea7531311,เราก็ว่าดีนะ ,0,iPhone 14 Plus,Apple,pos,,TRUE
207,64b6c01aa4428eeea753131a,ชอบนะครับ จากที่ใช้ จอใหญ่ดี แต่เบาดี ,0,iPhone 14 Plus,Apple,pos,จอ:pos,TRUE
208,64b6c01aa4428eeea753131a,ชอบ แบตใช้ได้เลย  ,0,iPhone 14 Plus,Apple,pos,แบต:pos,TRUE
209,64b6c01aa4428eeea753131a,ทรงสวย ,0,iPhone 14 Plus,Apple,pos,,TRUE
210,64b6c01aa4428eeea753131a,การใช้งานโอเคร ,0,iPhone 14 Plus,Apple,pos,,TRUE
211,64b6c01aa4428eeea753131a,แค่น่าจะได้จอสัก 90hz เสียดาย ตรงนี้,0,iPhone 14 Plus,Apple,neg,จอ:neg,TRUE
212,64b6c01aa4428eeea753131d,ใช้ 14 pro แล้วไม่ชอบ 1 อย่างคือ หนักค่ะ ,0,iPhone 14 Plus,Apple,neg,,TRUE
213,64b6c01aa4428eeea753131d,หนักมาก ,0,iPhone 14 Plus,Apple,neg,,TRUE
214,64b6c01aa4428eeea753131d,ไม่สบายเวลาพกใส่กระเป๋ากางเกง ,0,iPhone 14 Plus,Apple,neg,,TRUE
215,64b6c01aa4428eeea753131d,กล้องนูนมากเกี่ยวนั่นนี่ 14 ธรรมดาคือ เบา ถือสะดวกกว่าเยอะเวลาแชตมือเดียว ,0,iPhone 14 Plus,Apple,neg,กล้อง:neg,TRUE
216,64b6c01aa4428eeea753131d,ถ้าไม่ใช่คนที่ทำงานถ่ายภาพจริงจัง ถ่ายวิดีโอจริงจัง 14 ปกติ ,0,iPhone 14 Plus,Apple,neu, ,TRUE
217,64b6c01aa4428eeea753131d,สบายมือ ,0,iPhone 14 Plus,Apple,pos,,TRUE
218,64b6c01aa4428eeea753131d,ในขณะที่รูปโพสลงสื่อโซเชียลสีสวย ,0,iPhone 14 Plus,Apple,pos,กล้อง:pos,TRUE
219,64b6c01aa4428eeea753131d,ชัดไม่ต่างกันเลย แต่นำ้หนักเบากว่ามาก ,0,iPhone 14 Plus,Apple,pos,,TRUE
220,64b6c01aa4428eeea753131d,ชีวิตประจำวันแชตมือเดียวสบายกว่ามากจริงๆ,0,iPhone 14 Plus,Apple,pos,,TRUE
221,64b6c01aa4428eeea7531323,ข้ามจาก11 มาก14 plus ตอบโจทย์เรามากๆ ,0,iPhone 14 Plus,Apple,pos,,TRUE
223,64b6c01aa4428eeea7531325,ผมชอบมือถือจอใหญ่ๆ ,2,iPhone 14 Plus,Apple,pos,,TRUE
224,64b6c01aa4428eeea7531325,ผมว่ามันดีมากเลย ,2,iPhone 14 Plus,Apple,pos,,TRUE
226,64b6c01aa4428eeea7531332,ผมว่ารุ่นพลัส ที่คนไม่รอยพูดถึงไม่ค่อยสนใจเพราะ รุ่น pro promax มัน ,0,iPhone 14 Plus,Apple,neu,,TRUE
227,64b6c01aa4428eeea7531337,คนอื่นอาจจะบอกไม่คุ้มใช้ pro max ไปเลยแต่ด้วยงบประมาณและหลายอย่างการใช้งานทั่วไป ,16,iPhone 14 Plus,Apple,neu,,TRUE
229,64b6c01aa4428eeea7531337,และไม่ใช้กล้องเลนส์ที่ 3 เลนส์วายก็ไม่จำเป็นขนาดนั้น ,16,iPhone 14 Plus,Apple,neg,กล้อง:neg,TRUE
230,64b6c01aa4428eeea7531337,ขอบคุณคลิปที่ทำให้แอบรู้สึกเราตัดสินใจดีเเล้วเเหละ เเต่พลัสค่อนข้างเบากว่ารุ่นโปร ,16,iPhone 14 Plus,Apple,pos,,TRUE
231,64b6c01aa4428eeea7531337,เลือกซื้อตามการใช้งานและความพึงพอใจละกันค่ะ ,16,iPhone 14 Plus,Apple,neu,,TRUE
232,64b6c01aa4428eeea7531337,^^,16,iPhone 14 Plus,Apple,neu,,TRUE
233,64b6c01aa4428eeea7531339,กั๊กจริงๆ,0,iPhone 14 Plus,Apple,neg,,TRUE
235,64b6c01aa4428eeea753133b,นำเงินส่วนต่างจาก13กับ14ไปซื้ออุปกรณ์เสริมน่าจะดีกว่าสำหรับผมแบตxrว่าอึดแล้ว 13อึดกว่าคุ้มครับ4ปีเปลี่ยน,2,iPhone 14 Plus,Apple,pos,,TRUE
236,64b6c01aa4428eeea7531343,จะซื้อ 14 ผมว่า คุ้มนะ ถึงซื้อตอน 15 ออกก็ยังคุ้มเพราะ ram 6GB ,5,iPhone 14 Plus,Apple,pos,,TRUE
237,64b6c01aa4428eeea7531343,กล้องดี ,5,iPhone 14 Plus,Apple,pos,กล้อง:pos,TRUE
238,64b6c01aa4428eeea7531343,ชิปเเรง จอสวยเลย ,5,iPhone 14 Plus,Apple,pos,จอ:pos,TRUE
239,64b6c01aa4428eeea7531343,ตอนนี้ลงมาเหลือ 35900 ละ ชะตากรรมคงเหมือน 12mini ลงเละ ,5,iPhone 14 Plus,Apple,neg,,TRUE
240,64b6c01aa4428eeea7531343,ตอนกลางปี ขายไม่ออก อาจจะได้เห็น 30-31 ก็ได้ เพราะ ขายไม่ดีเลย ,5,iPhone 14 Plus,Apple,neg,,TRUE
241,64b6c01aa4428eeea7531346,เป็น14 plus แต่บางคนก็บอกว่า ซื้อ13 pro max คุ้มกว่า เลยมีความลังเล 13 มีข่าวหน้าจอเขียวเลยแอบกลัวเจอแจ็คพอต ,1,iPhone 14 Plus,Apple,neg,จอ:neg,TRUE
242,64b6c01aa4428eeea7531347,ให้พ่อใช้ชอบครับจอใหญ่ดี ,0,iPhone 14 Plus,Apple,pos,จอ:pos,TRUE
243,64b6c01aa4428eeea7531347,คุณภาพโดยรวมวางใจได้,0,iPhone 14 Plus,Apple,pos,,TRUE
246,64b6c01aa4428eeea7531350,กล้องดีขึ้นชิพก็ดีกว่าใหม่กว่าในตัว 116 อัพเดท iOS ได้อีกยาวยาวได้ใช้ 5G ด้วย,37,iPhone 14 Plus,Apple,pos,กล้อง:pos,TRUE
247,64b6c01aa4428eeea7531352,ส่วนตัว ชอบiphone 14 พลัสจ่ะ เพราะชอบที่ขนาดหน้าจอใหญ่ ,6,iPhone 14 Plus,Apple,pos,จอ:pos,TRUE
248,64b6c01aa4428eeea7531352,แบตอึด  ,6,iPhone 14 Plus,Apple,pos,แบต:pos,TRUE
250,64b6c01aa4428eeea753135b,ถ้าให้จอซัก 90hz จะโครตขายดี,1,iPhone 14 Plus,Apple,neu,,TRUE
251,64b6c01aa4428eeea7531360,พึ่งซื้อ14plusมาใช้ได้4วันเลือกสีขาว ,5,iPhone 14 Plus,Apple,neu,,TRUE
252,64b6c01aa4428eeea7531360,ซื้อที่ช้อปทรูถ้าเป็นลูกค้าเก่าหรือมีทรูแบล็คการ์ดมีส่วนลดเพิ่มอีกคับพร้อมโปร699เน็ตจำกีดหรือ1199เน็ตไม่จำกัดยิ่งลดเพิ่มอีกผ่อน0%ได้สูงสุด10เดือนเสียตังไปทั้งหมด+เพิ่มadapter20w31420 ,5,iPhone 14 Plus,Apple,neu,,TRUE
253,64b6c01aa4428eeea7531360,ดีมากเลยคับเครื่องนํ้าหนักเบามากกล้องยังถือว่าสวยมากจอ60กับ120ไม่ได้ต่างกันขนาดนั้นละกันสั้นได้ดีจิงๆนิ่งมากกมีแอคชั่นโหมดอีก เล่นเกมลื่นปรับสุดได้ ,5,iPhone 14 Plus,Apple,pos,กล้อง:pos,TRUE
254,64b6c01aa4428eeea7531360,ที่ชอบมากคือแบตเตอรี่ อึดสุด! ,5,iPhone 14 Plus,Apple,pos,แบต:pos,TRUE
255,64b6c01aa4428eeea7531360,ไม่ต้องงพกพาวเวอแบ้งพกสายให้ลำบากใช้ได้ทั้งวัน ,5,iPhone 14 Plus,Apple,pos,,TRUE
256,64b6c01aa4428eeea7531360,ก่อนจะซื้อใช้7plusมา4-5ปีแล้วคับตกรุ่นแล้วเรียบร้อยกระตุกเยอะเครื่องร้อนมากๆยิ่งถ้าตอนคอลวีดีโอค้างแอปเด้งตลอดออกไปข้างนอกต้องพกพาวเวอแบงตลอดแปปๆหมดชาตวันนึงไม่ตํ่ากว่า5รอบ,5,iPhone 14 Plus,Apple,neg,,TRUE
257,64b6c01aa4428eeea7531361,มันจะน่าซื้อกว่านี้,1,iPhone 14 Plus,Apple,neg,,TRUE
258,64b6c01aa4428eeea7531363,ร้ายมาก ,3,iPhone 14 Plus,Apple,neg,,TRUE
259,64b6c01aa4428eeea7531363,สายคนชอบเครื่องเล็กๆ เป็นเหยื่อการตลาดในการเคลียร์สตอคเรียบร้อยค่า55 ,3,iPhone 14 Plus,Apple,neu,,TRUE
260,64b6c01aa4428eeea753136d,เห็นคนที่ซื้อ 14พลัส มาก็แฮปปี้กันทุกคน เหมือนตั้งใจว่าจะเอาจอใหญ่ ,5,iPhone 14 Plus,Apple,pos,,TRUE
261,64b6c01aa4428eeea753136d,แบตอึด ,5,iPhone 14 Plus,Apple,pos,แบต:pos,TRUE
264,64b6c01aa4428eeea7531374,@Film Is The Bestผมว่าโอเคนะครับ ประทับใจตางถ่ายรูปครับ ถ่ายย้อนแสงกล้องปรับให้อัตโนมัติ ,1,iPhone 14 Plus,Apple,pos,กล้อง:pos,TRUE
265,64b6c01aa4428eeea7531374,ภาพสวยมาก,1,iPhone 14 Plus,Apple,pos,กล้อง:pos,TRUE
266,64b6c01aa4428eeea753137d,14 plus สนใจสุดๆเรื่องเบากว่าตัวPro เฉยๆอีก ,3,iPhone 14 Plus,Apple,pos,,TRUE
268,64b6c01aa4428eeea7531390,"โดยปกติiphone ก่อนหน้านี้ทุกรุ่นจะแกะเปิดได้จากจอด้านหน้าแต่ iphone 14 ถูกออกแบบโครงอลูมิเนียมใหม่ทำให้จะสามารถถอดเปลี่ยนฝากกระจกด้านหลังเพื่อเข้าสู่บริเวณที่เป็นแบตเตอรี่และฮาร์ทแวร์ภายใน, ตัวbackplate glass จึงสามารถถูกเปลี่ยนหรือซ่อมด้วยตัวเองได้ง่ายขึ้น ",0,iPhone 14 Plus,Apple,neu,,TRUE
269,64b6c01aa4428eeea7531395,เพิ่มเงินอีกสามพัน ไป14โปรคุ้มกว่า ถึงจอจะเล็กกว่า หรือไม่ก็กลับไป13โปรแม็ก บ้างศูนยเครื่องมือหนึ่งยังค้างสตอกอยู่,0,iPhone 14 Plus,Apple,neg,,TRUE
271,64b6c01aa4428eeea753139c,ถึงแม้มันจะแพงก็ตาม,1,iPhone 14 Plus,Apple,neg,,TRUE
275,64b6c01aa4428eeea75313a9,วัสดุสวย เริ่ดๆ แต่ว่า ,4,iPhone 14 Plus,Apple,pos,,TRUE
276,64b6c01aa4428eeea75313a9,อัพเกรดไปเอา 14 pro เลยดีกว่า,4,iPhone 14 Plus,Apple,pos,,TRUE
277,64b6c01aa4428eeea75313ac,ส่วนตัวชอบรูปร่างของ 14plus นะ รู้สึกมันบางมันเพรียวสมมาตรมากกว่า 14 แต่..... 14ปีนี้มันคือการยัดไส้ของ 13 pro series เกือบทั้งหมดเลย ,9,iPhone 14 Plus,Apple,neg,,TRUE
278,64b6c01aa4428eeea75313ac,ไม่ใช่กั๊กแค่60 แบบนี้ คือไม่แปลกใจหรอกที่เค้ายอมกัดฟันขึ้นไป Pro series เพราะ รุ่นธรรมดามันธรรมดาสมชื่อมาก ,9,iPhone 14 Plus,Apple,neg,,TRUE
